airbnb_id,zipcode,latitude,longitude,city,state,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,host_location,host_neighbourhood,market,smart_location,jurisdiction_names,country_code,country
2845709,60647,41.918088803644125,-87.70718575069102,Chicago,IL,"West Armitage Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3042297,60647,41.92631157360566,-87.70320133958407,Chicago,IL,"North Francisco Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8351603,60647,41.9228572019457,-87.68357858208037,Chicago,IL,"West Palmer Street, Chicago, IL 60647, United States",NA,Logan Square,NA,US,Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7118135,60647,41.92115109699723,-87.70005101422261,Chicago,IL,"West Shakespeare Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3216011,60647,41.92077849112302,-87.67362301491893,Chicago,IL,"West McLean Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7843623,60647,41.92891530245178,-87.7048263299839,Chicago,IL,"North Whipple Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
5893808,60622,41.91520977991939,-87.67222059695399,Chicago,IL,"North Hermitage Avenue, Chicago, IL 60622, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7663248,60647,41.92737728246071,-87.69699990491505,Chicago,IL,"North Fairfield Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7073408,60622,41.915866827492934,-87.67116773933522,Chicago,IL,"North Paulina Street, Chicago, IL 60622, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7416842,60647,41.91540644190684,-87.69712484512246,Chicago,IL,"North Fairfield Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,US,Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7416805,60622,41.917021390065166,-87.6752214983502,Chicago,IL,"West Armitage Avenue, Chicago, IL 60622, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7498717,60647,41.91398802193745,-87.68985724267544,Chicago,IL,"Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
6794133,60647,41.91636204229539,-87.68294238063375,Chicago,IL,"North Leavitt Street, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
2763574,60647,41.91545506131869,-87.66923576095571,Chicago,IL,"North Damen Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7367489,60647,41.91832359361477,-87.68099567627277,Chicago,IL,"W Dickens Ave, Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
7678750,60647,41.917400668261315,-87.68861348281328,Chicago,IL,"West McLean Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Upperville, Virginia, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7383788,60647,41.91928656972639,-87.69964134546214,Chicago,IL,"North Mozart Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7087903,60647,41.92021539733321,-87.69972503215253,Chicago,IL,"West Shakespeare Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
190832,60647,41.92931405016638,-87.69486480360017,Chicago,IL,"North Washtenaw Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3458144,60647,41.9293269043933,-87.71203137010151,Chicago,IL,"North Spaulding Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7711064,60647,41.924527515684005,-87.70450043406231,Chicago,IL,"North Albany Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8252572,60647,41.92303226105113,-87.71792299996926,Chicago,IL,"North Lawndale Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4709696,60647,41.92156325031825,-87.68919473926204,Chicago,IL,"West Palmer Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
1502272,60647,41.92248055170484,-87.68423822811059,Chicago,IL,"West Palmer Street, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",CHICAGO,US,United States
7596333,60647,41.914056849215484,-87.68774985430338,Chicago,IL,"North Western Avenue, Chicago, IL 60647, United States",Wicker Park,Logan Square,NA,"Chicago, Illinois, United States",Wicker Park,Chicago,"Chicago, IL",CHICAGO,US,United States
5433586,60647,41.923978293039205,-87.70678896490695,Chicago,IL,"North Kedzie Boulevard, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7547075,60647,41.91951627911318,-87.68666200229063,Chicago,IL,"West McLean Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Upperville, Virginia, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7235764,60647,41.91989950075262,-87.71184185945006,Chicago,IL,"West Palmer Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
731232,60647,41.92669069963324,-87.69900170146002,Chicago,IL,"N Mozart St, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
1124315,60647,41.92106123873635,-87.69003450289227,Chicago,IL,"North Maplewood Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
632723,60647,41.916476556221994,-87.70267965444415,Chicago,IL,"N Whipple St, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8349578,60647,41.92106892613797,-87.70576646886292,Chicago,IL,", Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7145235,60647,41.91899239157635,-87.69249680475274,Chicago,IL,"North Stave Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",North Lawndale,Chicago,"Chicago, IL",CHICAGO,US,United States
4794968,60647,41.917777941661086,-87.70905415232413,Chicago,IL,"North Sawyer Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7596630,60647,41.9153560390309,-87.69161403015262,Chicago,IL,"North Rockwell Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
10839,60647,41.92136663132778,-87.68239315894866,Chicago,IL,"West Palmer Street, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",CHICAGO,US,United States
6220349,60647,41.92193750884294,-87.69169781422387,Chicago,IL,"North Rockwell Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Ukrainian Village,Chicago,"Chicago, IL",CHICAGO,US,United States
8268345,60647,41.92849389022244,-87.7112362270792,Chicago,IL,"N Spaulding Ave, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
5351905,60647,41.917787770721084,-87.68303610475785,Chicago,IL,"North Leavitt Street, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
3172794,60647,41.91704142555637,-87.69375213518657,Chicago,IL,"West Armitage Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8300973,60647,41.92977230906381,-87.71632192092036,Chicago,IL,"West Schubert Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4867818,60647,41.923569860964705,-87.68826869944144,Chicago,IL,"W North Ave, Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",Humboldt Park,Chicago,"Chicago, IL",CHICAGO,US,United States
386837,60647,41.93098542932181,-87.70127413685914,Chicago,IL,"W Schubert Ave, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
1989590,60622,41.91471572955794,-87.69072728438246,Chicago,IL,"North Rockwell Street, Chicago, IL 60622, United States",Humboldt Park,Logan Square,NA,"Chicago, Illinois, United States",Humboldt Park,Chicago,"Chicago, IL",CHICAGO,US,United States
4302460,60647,41.91970045101356,-87.70636053534575,Chicago,IL,"West Dickens Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
2188939,60647,41.9330127167834,-87.68482655158432,Chicago,IL,"West Diversey Avenue, Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7218497,60647,41.92976345009571,-87.70391708580267,Chicago,IL,"Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
5629872,60647,41.928450144506876,-87.71324997558771,Chicago,IL,"North Bernard Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8103180,60647,41.93080404540536,-87.71066911342456,Chicago,IL,"W Schubert Ave, Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
7431399,60647,41.92905136651471,-87.71207974752791,Chicago,IL,"North Kimball Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,US,Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3119995,60647,41.9170162645444,-87.70111405260482,Chicago,IL,"North Humboldt Boulevard, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
1037978,60647,41.91541953574591,-87.69817663918187,Chicago,IL,"North Francisco Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Lower East Side,Chicago,"Chicago, IL",CHICAGO,US,United States
6475981,60647,41.93087880919661,-87.70051698948697,Chicago,IL,"West Diversey Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8512696,60647,41.915664928115376,-87.68099819053569,Chicago,IL,"North Hoyne Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
25675,60614,41.92202691847747,-87.67648207546584,Chicago,IL,"N Damen Ave, Chicago, IL 60614, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
3859266,60647,41.93029161945321,-87.70906785408191,Chicago,IL,"North Sawyer Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4908551,60647,41.929868182733536,-87.70180937677014,Chicago,IL,"North Sacramento Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
239085,60614,41.916877120225806,-87.66901140146152,Chicago,IL,"North Elston Avenue, Chicago, IL 60614, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
8152517,60647,41.9175647584876,-87.71261285531011,Chicago,IL,"North Kimball Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
189821,60647,41.929729293722936,-87.7011135405122,Chicago,IL,"N Sacramento Ave, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3106216,60622,41.91497543776507,-87.67105943679884,Chicago,IL,"North Paulina Street, Chicago, IL 60622, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7775653,60647,41.91855652867149,-87.6795406650202,Chicago,IL,"West Dickens Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7218538,60647,41.922300019907986,-87.70279074151634,Chicago,IL,"West Palmer Square, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7988013,60647,41.92945508040032,-87.71131698777809,Chicago,IL,"North Spaulding Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3204561,60647,41.92146454947971,-87.68433646694056,Chicago,IL,"West McLean Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
727847,60647,41.92254736141105,-87.70292720992516,Chicago,IL,"W Palmer Square, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
5235231,60647,41.921272875423334,-87.69799158660398,Chicago,IL,"North California Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,US,Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
5480976,60647,41.91953971091007,-87.69095713190421,Chicago,IL,"West Charleston Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Lincoln Square,Chicago,"Chicago, IL",CHICAGO,US,United States
2187530,60647,41.92064681964952,-87.68170480606328,Chicago,IL,"West Dickens Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7987464,60647,41.926183156088854,-87.68666053863325,Chicago,IL,"West Montana Street, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
6661054,60647,41.915106943882336,-87.68062863913948,Chicago,IL,"North Hoyne Avenue, Chicago, IL 60647, United States",Wicker Park,Logan Square,NA,"Chicago, Illinois, United States",Wicker Park,Chicago,"Chicago, IL",CHICAGO,US,United States
1565529,NA,41.920932347384266,-87.67912771317911,Chicago,IL,"Chicago, IL, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Old Town,Chicago,"Chicago, IL",NA,US,United States
5169411,60647,41.91858233556615,-87.67789849818263,Chicago,IL,"West Dickens Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7053544,60647,41.920743026469275,-87.6995691197448,Chicago,IL,"West Dickens Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,US,Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7037112,60647,41.92241715118036,-87.70979390128207,Chicago,IL,"North Sawyer Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4235402,60647,41.91570081663197,-87.6875026871273,Chicago,IL,"West Moffat Street, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
8668524,60647,41.92155463480581,-87.7068021043803,Chicago,IL,"West Palmer Square, Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7921694,60647,41.9243364807132,-87.6798960632534,Chicago,IL,"N Seeley Ave, Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",West Loop/Greektown,Chicago,"Chicago, IL",CHICAGO,US,United States
5201914,60647,41.92747996536915,-87.69165807246614,Chicago,IL,"North Rockwell Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,US,Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
6971375,60647,41.915299822214564,-87.71489280724492,Chicago,IL,"North Drake Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
5447656,60647,41.91765073387347,-87.71262886713707,Chicago,IL,"North Kimball Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
5285160,60647,41.91749165851042,-87.68872603315067,Chicago,IL,"West McLean Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7036888,60622,41.91682827202686,-87.67255631864212,Chicago,IL,"North Hermitage Avenue, Chicago, IL 60622, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
3088192,60647,41.93155542497133,-87.71161347896394,Chicago,IL,"North Kimball Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
1243893,60647,41.92040370534953,-87.68656472136841,Chicago,IL,"North Western Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
727854,60647,41.92286014032694,-87.70307998321704,Chicago,IL,"W Palmer Square, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
2054909,60647,41.92932886288726,-87.69037087096379,Chicago,IL,"West Logan Boulevard, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
1612494,60647,41.91847520732458,-87.69286004314168,Chicago,IL,"West Armitage Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8130340,60647,41.92059088254359,-87.7001253858028,Chicago,IL,"West Shakespeare Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
5806753,60647,41.92128442308018,-87.71108759790984,Chicago,IL,"West Palmer Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3644052,60647,41.92950616447765,-87.7214050353452,Chicago,IL,"North Ridgeway Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
6854706,60647,41.93004211478345,-87.69158524394841,Chicago,IL,"North Rockwell Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Boston, Massachusetts, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
6479154,60647,41.92858716127444,-87.71225471335865,Chicago,IL,"Chicago, IL 60647, United States",NA,Logan Square,NA,"Chicago, Illinois, United States",NA,Chicago,"Chicago, IL",CHICAGO,US,United States
5840137,60647,41.91483277997905,-87.70948404785405,Chicago,IL,"North Spaulding Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8150283,60647,41.92023160903108,-87.68823097970608,Chicago,IL,"West Shakespeare Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
3775725,60647,41.92675016170768,-87.70845650160545,Chicago,IL,"North Kedzie Boulevard, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
6412837,60647,41.91640677167996,-87.68951706041408,Chicago,IL,"North Milwaukee Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4736295,60647,41.91735401596642,-87.67712018893194,Chicago,IL,"North Damen Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7584277,60647,41.92759097758487,-87.700764828523,Chicago,IL,"North Richmond Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7461971,60647,41.93153595495383,-87.70806522511435,Chicago,IL,"West Diversey Avenue, Chicago, IL 60647, United States",Avondale,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
2268203,60647,41.93350983337567,-87.68478148235134,Chicago,IL,"West Diversey Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7499608,60647,41.92721864916909,-87.71036727627181,Chicago,IL,"West Wrightwood Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,US,Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3240861,60647,41.91529023382151,-87.71627829913506,Chicago,IL,"North Drake Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4069313,60647,41.92037205517201,-87.6925734919053,Chicago,IL,"North Bingham Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3151779,60647,41.92475760818208,-87.68563918292972,Chicago,IL,"West Belden Avenue, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
7798623,60647,41.92475252335496,-87.71339106219413,Chicago,IL,"West Medill Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
5205644,60647,41.920180662450846,-87.71376950281093,Chicago,IL,"North Saint Louis Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3020583,60647,41.92816411319113,-87.71209051008206,Chicago,IL,"West Wrightwood Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4511517,60647,41.930661288816005,-87.71793914740954,Chicago,IL,"North Monticello Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4728748,60647,41.916953684233455,-87.6968224742607,Chicago,IL,"North Fairfield Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8192987,60647,41.931293528609444,-87.708727795448155,Chicago,IL,"North Sawyer Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
8099614,60647,41.91607886480484,-87.68083046482342,Chicago,IL,"West Moffat Street, Chicago, IL 60647, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
464581,60647,41.924507107309786,-87.69385240222576,Chicago,IL,"N Washtenaw Ave, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
6412050,60647,41.92220460434798,-87.71439489982482,Chicago,IL,"West Palmer Street, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4052758,60647,41.91881105828713,-87.7002269082051,Chicago,IL,"West Dickens Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
3856145,60614,41.92544124635454,-87.67603406669247,Chicago,IL,"North Elston Avenue, Chicago, IL 60614, United States",Bucktown,Logan Square,NA,"Chicago, Illinois, United States",Bucktown,Chicago,"Chicago, IL",CHICAGO,US,United States
4511482,60647,41.93153422502598,-87.71789500195301,Chicago,IL,"North Monticello Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
4511426,60647,41.93185867365122,-87.7181993015354,Chicago,IL,"North Monticello Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
7378586,60647,41.92521623820148,-87.70791262399997,Chicago,IL,"West Fullerton Avenue, Chicago, IL 60647, United States",Logan Square,Logan Square,NA,"Chicago, Illinois, United States",Logan Square,Chicago,"Chicago, IL",CHICAGO,US,United States
