airbnb_id,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people_fee,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,calendar_updated_days
589939,2885441,2012-07-09,60,0.99,1,FALSE,7,7,TRUE,TRUE,TRUE,apartment,shared_room,4,2,1,3,bed,NA,108,535,1890,150,25,1,45,1,60,TRUE,27,57,87,362,2015-10-02,29,2012-07-16,2015-09-20,88,8,9,10,10,9,8,TRUE,NA,TRUE,strict,FALSE,FALSE,7,0.74,14
3129463,1844352,2012-03-02,1440,0.91,0.72,FALSE,3,3,TRUE,TRUE,TRUE,apartment,entire_place,5,1.5,2,2,bed,NA,175,NA,NA,200,40,2,10,2,1125,TRUE,0,22,52,327,2015-10-02,17,2014-09-01,2015-07-27,99,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,3,1.28,4
8421488,2325445,2012-05-08,1440,0.77,0.59,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,3,1,1,2,bed,NA,92,490,NA,NA,37,1,0,2,1125,TRUE,10,31,43,313,2015-10-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,3
8011874,34575900,2015-05-30,720,1,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,private_room,2,1,1,1,bed,NA,50,300,NA,NA,30,1,20,1,1125,TRUE,18,33,33,47,2015-10-02,1,2015-08-24,2015-08-24,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,0.73,21
5210190,8813383,2013-09-13,60,1,0.98,TRUE,4,4,TRUE,TRUE,TRUE,apartment,entire_place,4,1,1,2,bed,NA,124,601,NA,NA,35,2,25,1,1125,TRUE,7,28,58,333,2015-10-02,35,2015-03-21,2015-09-22,99,10,10,10,10,9,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,4,5.33,1
3801099,15853405,2014-05-22,720,0.98,0.62,FALSE,13,13,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,59,NA,NA,NA,NA,1,10,1,14,TRUE,13,43,73,348,2015-10-02,43,2014-09-28,2015-09-26,87,9,9,9,9,9,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,13,3.48,0
2736168,13999922,2014-04-07,1440,0.91,0.18,FALSE,3,3,TRUE,TRUE,TRUE,bed_breakfast,private_room,2,1,1,2,bed,NA,70,NA,NA,NA,NA,1,0,1,1125,TRUE,18,48,78,353,2015-10-02,1,2014-05-16,2014-05-16,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,3,0.06,7
6766614,16583952,2014-06-09,720,1,0.86,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,85,NA,NA,NA,15,1,0,1,7,TRUE,0,6,36,36,2015-10-02,7,2015-06-13,2015-08-29,90,10,9,9,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1.86,35
7421975,4727511,2013-01-16,720,0.9,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,110,700,2200,NA,20,2,30,2,90,TRUE,0,0,10,285,2015-10-02,4,2015-09-02,2015-09-29,100,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,3.75,7
1213047,2605616,2012-06-11,720,0.9,0.67,FALSE,2,2,TRUE,TRUE,TRUE,loft,entire_place,6,1,2,3,bed,NA,150,901,2e3,125,65,2,55,2,30,TRUE,17,47,77,352,2015-10-02,21,2015-03-16,2015-10-02,87,9,9,10,10,9,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,3.12,7
7389769,9806020,2013-11-04,720,1,0.86,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,89,NA,NA,NA,20,1,0,1,45,TRUE,6,36,51,51,2015-10-02,4,2015-08-10,2015-09-21,95,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,2.18,1
8553030,3511470,2012-09-08,60,1,1,FALSE,2,2,TRUE,TRUE,TRUE,condominium,private_room,2,1,1,1,airbed,NA,60,370,1300,NA,NA,1,0,1,1125,TRUE,21,51,81,356,2015-10-02,1,2015-09-27,2015-09-27,100,10,10,10,NA,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,2,1,4
628149,2885441,2012-07-09,60,0.99,1,FALSE,7,7,TRUE,TRUE,TRUE,apartment,private_room,2,1.5,1,1,bed,NA,119,625,2205,100,30,1,20,1,125,TRUE,23,53,83,358,2015-10-02,4,2012-09-03,2012-11-12,100,7,8,10,8,9,7,TRUE,NA,TRUE,strict,FALSE,FALSE,7,0.11,14
1524276,5721289,2013-04-01,1440,0.88,0.57,FALSE,1,1,TRUE,TRUE,TRUE,house,private_room,2,1,1,1,bed,NA,95,NA,2100,100,30,1,15,2,1125,TRUE,28,58,88,363,2015-10-02,11,2013-10-14,2015-09-27,98,9,10,10,10,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,0.46,21
1229351,6706157,2013-06-02,60,0.8,0.25,FALSE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,12,1,3,3,bed,NA,395,1620,NA,NA,NA,5,75,2,12,TRUE,1,23,27,27,2015-10-02,6,2014-07-28,2015-08-09,97,9,7,10,10,9,8,TRUE,NA,FALSE,moderate,FALSE,FALSE,2,0.42,14
1278457,370619,2011-01-31,720,1,0.8,FALSE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,8,3,4,3,bed,2700,525,3300,8400,750,140,6,40,3,1125,TRUE,26,55,77,352,2015-10-02,14,2013-12-02,2015-07-26,100,10,10,10,10,10,10,TRUE,NA,FALSE,strict,TRUE,TRUE,2,0.63,6
8208892,13228016,2014-03-17,60,1,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,64,300,1200,NA,NA,1,20,2,1125,TRUE,5,33,63,153,2015-10-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,NA,0
7897568,16627391,2014-06-10,720,1,0.86,FALSE,4,4,TRUE,TRUE,FALSE,apartment,private_room,2,1,1,1,bed,NA,108,698,NA,148,28,1,0,1,1125,TRUE,16,46,76,351,2015-10-02,3,2015-08-26,2015-09-08,93,10,9,8,9,9,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,4,2.31,28
7717345,34592701,2015-05-30,60,1,0.9,FALSE,4,4,TRUE,TRUE,TRUE,apartment,shared_room,2,1,1,1,couch,NA,40,NA,NA,NA,NA,1,25,1,1125,TRUE,29,59,89,364,2015-10-02,6,2015-08-17,2015-09-14,90,9,10,10,10,10,10,TRUE,NA,FALSE,strict,FALSE,FALSE,4,3.75,21
3490223,15853405,2014-05-22,720,0.98,0.62,FALSE,13,13,TRUE,TRUE,TRUE,apartment,private_room,3,1,1,1,bed,NA,99,NA,NA,NA,NA,1,10,1,1125,TRUE,21,51,81,356,2015-10-02,19,2014-09-11,2015-09-24,87,9,8,9,9,9,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,13,1.47,0
5679853,19525710,2014-08-05,1440,0.9,0.94,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,212,1261,4452,NA,20,2,50,1,29,TRUE,24,54,84,359,2015-10-02,12,2015-04-20,2015-09-19,90,10,9,10,10,9,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,2.16,14
522078,2394783,2012-05-17,60,1,1,FALSE,2,2,TRUE,FALSE,TRUE,house,entire_place,9,1,3,5,bed,NA,119,NA,NA,NA,35,4,8,2,90,TRUE,17,47,77,352,2015-10-03,36,2012-07-06,2015-09-13,79,9,7,9,9,7,8,TRUE,NA,FALSE,moderate,FALSE,TRUE,2,0.91,35
4647788,24061629,2014-11-23,1440,0.9,0.93,FALSE,4,4,TRUE,TRUE,TRUE,apartment,private_room,1,1,1,1,bed,NA,45,NA,NA,NA,NA,1,20,2,1125,TRUE,28,58,88,363,2015-10-03,6,2015-03-13,2015-09-25,87,9,9,9,10,6,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,4,0.88,42
8071017,33736240,2015-05-19,720,1,1,FALSE,1,1,TRUE,TRUE,TRUE,house,private_room,2,1,1,1,bed,NA,44,280,880,100,15,1,0,2,7,TRUE,4,27,33,295,2015-10-03,4,2015-09-07,2015-10-01,90,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,4,4
8644044,45440176,2015-09-30,NA,NA,NA,FALSE,1,1,TRUE,FALSE,TRUE,house,shared_room,1,1,1,1,bed,NA,40,200,800,NA,NA,1,0,1,1125,TRUE,30,60,90,365,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,2
7854629,41387823,2015-08-13,NA,NA,NA,FALSE,1,1,TRUE,TRUE,TRUE,bed_breakfast,private_room,1,1,1,1,bed,NA,900,NA,NA,NA,NA,1,0,1,1125,TRUE,30,60,90,365,2015-10-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,35
4657245,24061629,2014-11-23,1440,0.9,0.93,FALSE,4,4,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,50,NA,NA,NA,NA,1,20,2,1125,TRUE,0,0,0,18,2015-10-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,4,NA,42
4657209,24061629,2014-11-23,1440,0.9,0.93,FALSE,4,4,TRUE,TRUE,TRUE,apartment,private_room,1,1,1,1,bed,NA,45,NA,NA,NA,NA,1,20,2,1125,TRUE,30,60,90,365,2015-10-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,4,NA,42
1101458,6050945,2013-04-23,60,1,0.97,FALSE,2,2,TRUE,TRUE,TRUE,bed_breakfast,private_room,6,1,1,3,bed,NA,55,300,950,NA,15,1,10,1,1125,TRUE,2,20,50,325,2015-10-02,61,2013-05-20,2015-09-30,94,10,10,10,10,9,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,2,2.11,0
1101457,6050945,2013-04-23,60,1,0.97,FALSE,2,2,TRUE,TRUE,TRUE,camper_rv,entire_place,2,1,1,1,futon,NA,58,350,850,NA,25,1,10,1,1125,TRUE,8,34,64,339,2015-10-02,18,2015-02-16,2015-09-28,96,9,10,10,10,9,9,TRUE,NA,TRUE,moderate,FALSE,FALSE,2,2.35,0
7946457,24061629,2014-11-23,1440,0.9,0.93,FALSE,4,4,TRUE,TRUE,TRUE,house,private_room,2,1,1,1,bed,NA,45,NA,NA,NA,NA,1,20,2,1125,TRUE,0,0,0,18,2015-10-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,4,NA,42
7204337,11541034,2014-01-22,720,1,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,195,NA,NA,NA,NA,1,0,2,1125,TRUE,0,0,0,63,2015-10-03,3,2015-07-13,2015-08-03,100,10,9,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1.08,60
4749198,24510215,2014-12-05,NA,NA,NA,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,3,1,1,1,bed,NA,135,NA,NA,NA,NA,1,0,1,1125,TRUE,0,0,1,276,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,302
6674872,34934734,2015-06-03,1440,0.5,NA,FALSE,1,1,TRUE,FALSE,TRUE,condominium,entire_place,4,2,2,2,bed,NA,120,800,NA,1250,60,1,0,1,1125,TRUE,0,0,0,95,2015-10-03,4,2015-06-18,2015-06-29,90,10,9,10,10,9,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1.11,90
7154838,6000795,2013-04-19,60,1,0.8,FALSE,1,1,TRUE,FALSE,FALSE,apartment,entire_place,6,2,2,2,bed,NA,226,NA,NA,150,NA,1,0,1,3,TRUE,0,0,0,182,2015-10-03,3,2015-07-14,2015-08-04,93,10,9,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,1.1,60
1142328,6264764,2013-05-07,720,1,1,TRUE,2,2,TRUE,TRUE,TRUE,loft,private_room,2,1,1,1,bed,NA,110,875,2300,150,50,2,0,3,1125,TRUE,7,37,67,342,2015-10-03,51,2013-05-20,2015-09-21,99,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,TRUE,TRUE,2,1.76,6
2531210,12962724,2014-03-09,NA,NA,NA,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1.5,1,1,bed,NA,125,NA,NA,125,20,2,25,1,1125,TRUE,1,28,28,301,2015-10-03,1,2015-05-07,2015-05-07,80,8,6,8,10,8,6,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,0.2,90
6168944,6013215,2013-04-20,720,0.88,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,4,1,1,1,bed,NA,215,NA,NA,200,25,1,0,2,10,TRUE,10,26,55,55,2015-10-03,6,2015-05-03,2015-09-18,100,10,10,10,10,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,1.17,1
6807864,12645625,2014-02-27,60,1,0.75,FALSE,1,1,TRUE,TRUE,FALSE,apartment,entire_place,5,1,2,2,bed,NA,350,2100,5e3,250,150,4,50,2,30,TRUE,29,59,89,112,2015-10-03,2,2015-07-31,2015-09-26,100,10,9,10,10,8,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,0.92,7
6463783,7686364,2013-07-24,1440,0.71,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,4,1,0,2,bed,NA,150,825,2800,300,40,2,25,1,1125,TRUE,2,22,52,327,2015-10-03,1,2015-09-21,2015-09-21,80,10,10,10,10,10,6,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,1,7
6586873,5016574,2013-02-08,60,1,NA,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,4,2,2,2,bed,NA,165,NA,NA,NA,100,1,0,1,1125,TRUE,0,0,0,100,2015-10-03,1,2015-06-12,2015-06-12,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,0.26,21
3530556,4211777,2012-11-21,720,0.9,0.83,TRUE,1,1,TRUE,TRUE,FALSE,apartment,entire_place,4,1,1,2,bed,NA,199,NA,NA,NA,75,2,20,3,1125,TRUE,13,43,73,162,2015-10-03,26,2014-07-31,2015-09-27,100,10,10,10,10,9,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,1.81,1
7380731,22532824,2014-10-14,7200,0.25,0.91,FALSE,1,1,TRUE,TRUE,FALSE,apartment,private_room,2,1,1,1,bed,NA,25,NA,550,NA,NA,1,0,1,1125,TRUE,0,7,37,312,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,2
3874489,20014648,2014-08-14,60,0.83,1,FALSE,2,2,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,73,675,1800,95,NA,1,10,2,1125,TRUE,9,39,69,344,2015-10-03,20,2015-04-16,2015-09-15,93,9,9,10,10,9,9,TRUE,NA,TRUE,moderate,FALSE,FALSE,2,3.51,14
8576615,3687137,2012-09-26,720,1,1,FALSE,1,1,TRUE,TRUE,TRUE,loft,entire_place,5,1.5,1,2,bed,NA,150,NA,NA,NA,30,1,0,1,1125,TRUE,0,0,0,0,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,4
7387747,30564897,2015-04-04,1440,0.9,0.4,FALSE,2,2,TRUE,FALSE,TRUE,apartment,entire_place,4,2,2,2,bed,NA,210,NA,NA,100,40,2,20,1,1125,TRUE,0,0,0,47,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,moderate,FALSE,FALSE,2,NA,4
2907112,6264764,2013-05-07,720,1,1,TRUE,2,2,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,130,950,3e3,150,60,1,0,3,1125,TRUE,3,29,59,334,2015-10-03,22,2014-06-13,2015-09-18,100,10,10,10,10,10,9,FALSE,NA,FALSE,strict,TRUE,TRUE,2,1.38,6
6348696,32939123,2015-05-09,60,0.91,0.9,FALSE,4,4,TRUE,TRUE,TRUE,apartment,entire_place,16,2,4,12,bed,NA,280,NA,NA,NA,NA,1,18,2,1125,TRUE,16,46,76,351,2015-10-03,9,2015-05-17,2015-09-27,83,8,7,9,8,8,8,TRUE,NA,FALSE,moderate,FALSE,FALSE,4,1.93,7
6822859,446560,2011-03-16,60,1,0.96,FALSE,1,1,TRUE,TRUE,TRUE,loft,private_room,1,1,1,1,bed,NA,90,580,NA,250,20,1,0,2,10,TRUE,12,39,68,248,2015-10-03,12,2015-07-26,2015-09-26,97,10,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,5.14,2
6586611,34452254,2015-05-28,720,0.75,0,FALSE,1,1,TRUE,TRUE,FALSE,apartment,entire_place,3,1,1,1,bed,NA,400,NA,NA,225,50,2,25,2,1125,TRUE,0,3,10,285,2015-10-03,2,2015-06-15,2015-07-06,100,9,9,10,10,10,10,TRUE,NA,FALSE,strict,FALSE,FALSE,1,0.54,21
4901496,7919528,2013-08-03,NA,NA,NA,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,6,2,3,3,bed,NA,400,NA,NA,NA,NA,1,0,3,1125,TRUE,0,0,0,255,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,NA,270
2997966,3141858,2012-08-02,720,1,0.6,FALSE,1,1,TRUE,TRUE,TRUE,house,entire_place,6,1,2,3,bed,NA,243,1446,5103,NA,55,2,15,1,1125,TRUE,3,12,27,302,2015-10-03,4,2015-08-25,2015-09-21,95,9,9,10,10,8,10,TRUE,NA,FALSE,strict,FALSE,FALSE,1,3,7
7929800,32418087,2015-05-02,60,1,0.92,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,115,625,2e3,NA,15,2,15,1,1125,TRUE,19,43,57,332,2015-10-03,3,2015-08-23,2015-09-04,100,10,10,10,10,10,10,TRUE,NA,FALSE,strict,FALSE,FALSE,1,2.14,4
6586038,34450389,2015-05-28,60,1,1,FALSE,3,3,TRUE,FALSE,TRUE,apartment,private_room,4,1,1,1,bed,NA,99,650,2250,100,20,1,20,1,1125,TRUE,20,50,80,355,2015-10-03,9,2015-06-01,2015-09-21,91,9,10,10,10,9,9,TRUE,NA,TRUE,strict,FALSE,FALSE,3,2.16,5
5933672,3965428,2012-10-24,60,0.94,0.79,FALSE,39,39,TRUE,TRUE,TRUE,apartment,entire_place,3,2,2,2,bed,NA,300,NA,5900,NA,100,1,0,20,1125,TRUE,20,50,80,83,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,moderate,FALSE,FALSE,31,NA,3
6798932,35588948,2015-06-11,720,0.77,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,13,2,3,3,bed,NA,250,1700,3500,100,100,2,30,1,1125,TRUE,14,40,70,345,2015-10-03,12,2015-06-14,2015-10-01,97,9,10,10,10,9,9,TRUE,NA,TRUE,strict,FALSE,FALSE,1,3.21,1
7601724,39861482,2015-07-28,60,1,1,FALSE,1,1,TRUE,TRUE,FALSE,loft,private_room,4,1,1,2,bed,NA,155,NA,NA,250,30,2,25,3,7,TRUE,15,45,75,350,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,flexible,FALSE,FALSE,1,NA,21
8142813,22570967,2014-10-15,60,1,1,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,4,1,1,2,bed,NA,105,NA,NA,NA,20,1,0,1,3,TRUE,2,2,2,30,2015-10-03,2,2015-09-10,2015-09-18,70,10,9,7,7,10,8,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,2,7
736366,3010218,2012-07-21,60,1,0.94,FALSE,5,5,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,55,NA,NA,95,NA,1,10,2,90,TRUE,7,29,56,175,2015-10-03,231,2012-11-07,2015-09-24,89,9,9,9,9,9,9,TRUE,NA,TRUE,strict,FALSE,FALSE,5,6.53,2
7781511,34450389,2015-05-28,60,1,1,FALSE,3,3,TRUE,FALSE,TRUE,apartment,private_room,2,1,1,1,bed,NA,69,450,1500,100,20,1,20,1,1125,TRUE,19,49,79,354,2015-10-03,2,2015-09-07,2015-09-15,100,10,10,10,10,10,10,TRUE,NA,TRUE,strict,FALSE,FALSE,3,2,5
736377,3010218,2012-07-21,60,1,0.94,FALSE,5,5,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,59,NA,NA,95,NA,1,10,1,90,TRUE,6,32,62,180,2015-10-03,149,2012-11-10,2015-09-19,89,9,9,9,9,9,9,TRUE,NA,FALSE,strict,FALSE,FALSE,5,4.22,2
736359,3010218,2012-07-21,60,1,0.94,FALSE,5,5,TRUE,TRUE,TRUE,apartment,private_room,3,1,1,1,bed,NA,55,NA,NA,95,NA,1,10,2,90,TRUE,5,29,59,178,2015-10-03,160,2012-10-19,2015-09-22,88,9,9,9,9,9,9,TRUE,NA,TRUE,strict,FALSE,FALSE,5,4.44,2
7306141,7225806,2013-07-01,720,0.93,0.81,FALSE,1,1,TRUE,FALSE,FALSE,bed_breakfast,entire_place,6,2,2,3,bed,NA,175,1333,3200,120,40,4,20,1,1125,TRUE,19,49,79,354,2015-10-03,9,2015-07-20,2015-09-28,87,8,8,9,10,9,8,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,3.55,5
966137,5016495,2013-02-08,720,0.9,0.44,FALSE,2,2,TRUE,TRUE,TRUE,house,entire_place,8,1.5,2,4,bed,NA,119,NA,1878,NA,NA,2,0,60,210,TRUE,16,46,76,284,2015-10-03,22,2013-03-12,2015-05-05,96,9,9,10,10,9,10,TRUE,NA,FALSE,strict,FALSE,FALSE,2,0.71,14
4292076,20539136,2014-08-25,NA,NA,NA,FALSE,1,1,TRUE,FALSE,TRUE,apartment,entire_place,3,1,1,1,bed,NA,225,NA,NA,NA,NA,1,0,2,1125,TRUE,0,29,59,334,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,strict,FALSE,FALSE,1,NA,360
7126282,37264254,2015-07-01,NA,NA,NA,FALSE,1,1,TRUE,FALSE,TRUE,loft,entire_place,4,1.5,2,2,bed,NA,375,2500,NA,NA,100,1,0,1,1125,TRUE,0,0,0,67,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,NA,90
4520637,3820864,2012-10-10,1440,0.82,0.9,FALSE,1,1,TRUE,TRUE,TRUE,apartment,private_room,2,1,1,1,bed,NA,98,NA,NA,NA,25,2,30,1,5,TRUE,17,47,77,77,2015-10-03,20,2015-01-17,2015-09-29,88,10,9,9,9,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,2.31,2
5524344,28648769,2015-03-02,60,1,0.91,FALSE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,4,1,2,2,bed,NA,120,NA,NA,NA,NA,1,0,4,1125,TRUE,10,33,33,159,2015-10-03,28,2015-03-12,2015-09-18,86,9,10,10,10,7,9,TRUE,NA,FALSE,moderate,FALSE,FALSE,2,4.08,7
4127332,19707929,2014-08-08,720,1,0.5,FALSE,1,1,TRUE,TRUE,TRUE,loft,entire_place,3,1,1,2,bed,NA,170,800,NA,NA,60,1,0,3,1125,TRUE,5,10,10,95,2015-10-03,3,2015-07-06,2015-09-06,93,10,9,9,10,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,1,1
2976173,9265623,2013-10-06,720,1,0.56,TRUE,2,2,TRUE,TRUE,TRUE,apartment,entire_place,7,1,3,4,bed,NA,545,7200,12e3,500,185,2,45,2,4,TRUE,2,32,61,61,2015-10-03,18,2014-06-02,2015-09-07,94,10,9,9,9,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,2,1.1,28
8403452,7933521,2013-08-04,60,1,1,FALSE,1,1,TRUE,TRUE,TRUE,condominium,entire_place,3,2,2,2,bed,NA,249,NA,NA,600,89,2,20,2,1125,TRUE,15,45,75,180,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,strict,FALSE,FALSE,1,NA,4
3798087,19505802,2014-08-05,60,1,1,TRUE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,2,1,1,1,bed,NA,179,1150,NA,500,50,1,25,1,1125,TRUE,7,30,52,52,2015-10-03,26,2014-08-31,2015-09-19,96,10,9,10,10,10,9,TRUE,NA,FALSE,strict,FALSE,FALSE,1,1.95,0
7125815,37324149,2015-07-02,1440,0.81,1,FALSE,1,1,TRUE,FALSE,TRUE,apartment,shared_room,2,1,1,1,bed,NA,49,NA,NA,NA,NA,1,8,1,7,TRUE,10,39,69,69,2015-10-03,29,2015-07-03,2015-09-29,87,9,9,9,9,9,9,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,9.35,7
264547,1387948,2011-11-09,60,1,1,TRUE,1,1,TRUE,TRUE,TRUE,apartment,entire_place,3,1.5,2,2,bed,1050,195,NA,3800,1e3,50,3,50,3,365,TRUE,5,35,65,337,2015-10-03,29,2012-05-07,2015-09-21,97,9,10,10,10,10,10,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,0.7,0
7108636,37227026,2015-07-01,720,1,1,FALSE,1,1,TRUE,TRUE,TRUE,townhouse,private_room,2,1,1,1,bed,NA,120,800,NA,150,35,1,20,2,1125,TRUE,18,43,68,157,2015-10-03,8,2015-07-19,2015-09-28,100,10,10,10,10,10,10,TRUE,NA,FALSE,flexible,FALSE,FALSE,1,3.12,4
4831239,23457030,2014-11-07,NA,NA,NA,FALSE,1,1,TRUE,FALSE,TRUE,apartment,private_room,2,1,1,1,bed,NA,49,300,NA,500,30,1,0,1,1125,TRUE,0,0,0,266,2015-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,moderate,FALSE,FALSE,1,NA,270
653236,1291732,2011-10-14,60,1,0.93,FALSE,10,10,TRUE,FALSE,TRUE,apartment,private_room,2,1,1,1,bed,NA,55,NA,3e3,100,NA,1,10,1,1125,TRUE,0,0,0,0,2015-10-03,22,2012-09-10,2013-07-08,92,9,9,9,10,9,9,TRUE,NA,FALSE,strict,FALSE,FALSE,10,0.59,42
